Plot-Time     ,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24
7.2996,5.8733,6.04955,5.69822,5.57988,6.16857,6.34172,5.40484,5.63752,6.10912,6.0365,6.15546,6.03557,5.42036,5.63592,5.2048,4.98664,5.85364,5.6921,5.14916,5.58352,5.2572,5.62562,5.84326,5.19466
7.31174,5.85692,6.03269,5.68233,5.56432,6.15137,6.32404,5.38977,5.6218,6.09209,6.01967,6.1383,6.01875,5.40524,5.6202,5.19028,4.97273,5.83731,5.67623,5.1348,5.56795,5.24254,5.60992,5.82696,5.18017
7.32389,5.84059,6.01587,5.66649,5.5488,6.13422,6.3064,5.37474,5.60612,6.0751,6.00289,6.12118,6.00196,5.39016,5.60452,5.1758,4.95886,5.82102,5.66039,5.12048,5.55241,5.22791,5.59427,5.8107,5.16572
7.33603,5.82431,5.99909,5.65069,5.53333,6.11712,6.28882,5.35976,5.59049,6.05816,5.98615,6.10412,5.98523,5.37512,5.58889,5.16136,4.94502,5.80478,5.6446,5.10619,5.53692,5.21333,5.57867,5.79449,5.15131
7.34818,5.80807,5.98237,5.63493,5.5179,6.10006,6.27129,5.34481,5.57491,6.04127,5.96946,6.0871,5.96854,5.36013,5.5733,5.14696,4.93123,5.78859,5.62885,5.09195,5.52148,5.19879,5.5631,5.77833,5.13694
7.36032,5.79187,5.96569,5.61922,5.50252,6.08305,6.2538,5.32991,5.55936,6.02443,5.95281,6.07012,5.9519,5.34518,5.55775,5.1326,4.91747,5.77244,5.61315,5.07774,5.50608,5.18428,5.54758,5.76221,5.12261
7.37247,5.77572,5.94905,5.60355,5.48718,6.06609,6.23636,5.31505,5.54386,6.00763,5.93621,6.0532,5.9353,5.33026,5.54224,5.11828,4.90376,5.75634,5.59749,5.06358,5.49072,5.16982,5.53211,5.74613,5.10832
7.38462,5.75962,5.93246,5.58793,5.47188,6.04918,6.21897,5.30023,5.5284,5.99088,5.91966,6.03632,5.91875,5.3154,5.52678,5.10401,4.89008,5.74028,5.58188,5.04945,5.4754,5.1554,5.51668,5.7301,5.09407
7.39676,5.74356,5.91592,5.57235,5.45662,6.03231,6.20163,5.28545,5.51299,5.97417,5.90316,6.01949,5.90225,5.30057,5.51137,5.08977,4.87643,5.72427,5.56631,5.03537,5.46012,5.14102,5.50129,5.71412,5.07986
7.40891,5.72754,5.89943,5.55681,5.4414,6.01549,6.18434,5.27071,5.49761,5.95752,5.88669,6.0027,5.88579,5.28578,5.49599,5.07557,4.86283,5.7083,5.55078,5.02132,5.44489,5.12668,5.48594,5.69818,5.06569
7.42105,5.71157,5.88298,5.54131,5.42623,5.99871,6.1671,5.25602,5.48229,5.9409,5.87028,5.98597,5.86938,5.27104,5.48066,5.06141,4.84927,5.69238,5.53529,5.00731,5.4297,5.11237,5.47064,5.68228,5.05156
7.4332,5.69565,5.86657,5.52586,5.4111,5.98199,6.1499,5.24136,5.467,5.92434,5.85391,5.96928,5.85301,5.25633,5.46537,5.04729,4.83574,5.6765,5.51985,4.99334,5.41456,5.09811,5.45538,5.66643,5.03747
7.44534,5.67976,5.85021,5.51045,5.39601,5.96531,6.13275,5.22674,5.45175,5.90782,5.83759,5.95263,5.83669,5.24167,5.45012,5.03321,4.82225,5.66066,5.50446,4.97941,5.39945,5.08389,5.44016,5.65062,5.02341
7.45749,5.66393,5.8339,5.49509,5.38097,5.94867,6.11565,5.21217,5.43655,5.89135,5.82131,5.93603,5.82042,5.22705,5.43492,5.01917,4.8088,5.64487,5.4891,4.96552,5.38439,5.06971,5.42498,5.63486,5.0094
7.46964,5.64813,5.81763,5.47977,5.36596,5.93209,6.0986,5.19764,5.42139,5.87492,5.80508,5.91948,5.80419,5.21246,5.41976,5.00517,4.79538,5.62912,5.47379,4.95167,5.36937,5.05557,5.40985,5.61914,4.99542
7.48178,5.63238,5.80141,5.46449,5.351,5.91554,6.08159,5.18314,5.40628,5.85854,5.78889,5.90297,5.788,5.19792,5.40464,4.99121,4.782,5.61342,5.45852,4.93786,5.35439,5.04146,5.39476,5.60347,4.98149
7.49393,5.61668,5.78523,5.44925,5.33608,5.89905,6.06463,5.16869,5.3912,5.8422,5.77275,5.88651,5.77186,5.18342,5.38956,4.97728,4.76866,5.59776,5.44329,4.92408,5.33945,5.0274,5.37971,5.58783,4.96759
7.50607,5.60101,5.7691,5.43405,5.3212,5.8826,6.04772,5.15428,5.37617,5.82591,5.75665,5.8701,5.75577,5.16896,5.37453,4.9634,4.75536,5.58214,5.42811,4.91035,5.32456,5.01337,5.3647,5.57225,4.95374
7.51822,5.5854,5.75301,5.4189,5.30636,5.8662,6.03086,5.1399,5.36117,5.80966,5.7406,5.85373,5.73972,5.15454,5.35953,4.94955,4.7421,5.56657,5.41296,4.89665,5.30971,4.99939,5.34973,5.5567,4.93992
7.53036,5.56982,5.73697,5.40379,5.29156,5.84984,6.01404,5.12557,5.34622,5.79346,5.72459,5.83741,5.72371,5.14016,5.34458,4.93574,4.72887,5.55104,5.39786,4.88299,5.29489,4.98544,5.33481,5.5412,4.92614
7.54251,5.55429,5.72097,5.38872,5.27681,5.83353,5.99727,5.11128,5.33132,5.77731,5.70863,5.82113,5.70775,5.12583,5.32967,4.92198,4.71567,5.53556,5.3828,4.86937,5.28012,4.97154,5.31993,5.52574,4.91239
7.55466,5.5388,5.70502,5.37369,5.26209,5.81726,5.98054,5.09702,5.31645,5.7612,5.69271,5.80489,5.69183,5.11153,5.31481,4.90825,4.70252,5.52012,5.36779,4.85578,5.26539,4.95767,5.30509,5.51033,4.89869
7.5668,5.52336,5.68911,5.35871,5.24742,5.80104,5.96387,5.08281,5.30162,5.74513,5.67683,5.78871,5.67596,5.09727,5.29998,4.89455,4.6894,5.50472,5.35281,4.84224,5.2507,4.94384,5.29029,5.49496,4.88502
7.57895,5.50795,5.67325,5.34377,5.23278,5.78486,5.94724,5.06864,5.28684,5.72911,5.661,5.77256,5.66013,5.08305,5.2852,4.8809,4.67632,5.48936,5.33788,4.82873,5.23606,4.93004,5.27553,5.47963,4.8714
7.59109,5.49259,5.65743,5.32886,5.21819,5.76873,5.93065,5.0545,5.2721,5.71313,5.64522,5.75647,5.64435,5.06887,5.27045,4.86728,4.66327,5.47405,5.32299,4.81526,5.22145,4.91629,5.26081,5.46434,4.85781
7.60324,5.47728,5.64165,5.314,5.20364,5.75264,5.91411,5.04041,5.2574,5.6972,5.62947,5.74041,5.62861,5.05473,5.25575,4.85371,4.65027,5.45878,5.30814,4.80183,5.20688,4.90258,5.24614,5.4491,4.84426
7.61538,5.462,5.62592,5.29918,5.18913,5.7366,5.89762,5.02635,5.24273,5.68131,5.61377,5.72441,5.61291,5.04063,5.24109,4.84017,4.63729,5.44355,5.29333,4.78843,5.19236,4.8889,5.2315,5.4339,4.83074
7.62753,5.44677,5.61023,5.28441,5.17466,5.7206,5.88117,5.01234,5.22811,5.66547,5.59812,5.70844,5.59726,5.02657,5.22647,4.82666,4.62436,5.42836,5.27857,4.77507,5.17787,4.87526,5.21691,5.41874,4.81727
7.63968,5.43158,5.59458,5.26967,5.16023,5.70465,5.86477,4.99836,5.21353,5.64967,5.58251,5.69252,5.58165,5.01254,5.21189,4.8132,4.61146,5.41322,5.26384,4.76175,5.16343,4.86166,5.20236,5.40362,4.80383
7.65182,5.41643,5.57898,5.25497,5.14584,5.68874,5.84842,4.98442,5.199,5.63392,5.56694,5.67665,5.56608,4.99856,5.19735,4.79977,4.59859,5.39812,5.24916,4.74847,5.14903,4.8481,5.18784,5.38855,4.79043
7.66397,5.40133,5.56342,5.24032,5.13149,5.67288,5.83211,4.97052,5.1845,5.6182,5.55141,5.66082,5.55056,4.98462,5.18285,4.78638,4.58576,5.38306,5.23452,4.73522,5.13466,4.83458,5.17337,5.37352,4.77706
7.67611,5.38627,5.54791,5.22571,5.11718,5.65706,5.81584,4.95666,5.17004,5.60254,5.53593,5.64503,5.53508,4.97071,5.16839,4.77303,4.57297,5.36804,5.21991,4.72201,5.12034,4.82109,5.15894,5.35853,4.76374
7.68826,5.37125,5.53244,5.21113,5.10291,5.64128,5.79963,4.94283,5.15562,5.58691,5.52049,5.62929,5.51965,4.95684,5.15397,4.75971,4.56022,5.35307,5.20535,4.70884,5.10605,4.80764,5.14455,5.34358,4.75045
7.7004,5.35627,5.51701,5.1966,5.08868,5.62555,5.78345,4.92905,5.14124,5.57133,5.5051,5.61359,5.50425,4.94302,5.1396,4.74644,4.54749,5.33814,5.19083,4.6957,5.09181,4.79423,5.1302,5.32867,4.7372
7.71255,5.34133,5.50162,5.18211,5.07449,5.60986,5.76732,4.9153,5.12691,5.5558,5.48975,5.59793,5.4889,4.92923,5.12526,4.7332,4.53481,5.32325,5.17635,4.6826,5.07761,4.78085,5.11589,5.31381,4.72398
7.7247,5.32643,5.48628,5.16766,5.06033,5.59421,5.75124,4.9016,5.11261,5.5403,5.47444,5.58232,5.4736,4.91548,5.11096,4.71999,4.52216,5.3084,5.16191,4.66954,5.06344,4.76752,5.10161,5.29898,4.7108
7.73684,5.31158,5.47098,5.15325,5.04622,5.57861,5.7352,4.88793,5.09835,5.52485,5.45917,5.56676,5.45833,4.90176,5.0967,4.70683,4.50954,5.29359,5.14751,4.65652,5.04932,4.75422,5.08738,5.2842,4.69766
7.74899,5.29677,5.45572,5.13887,5.03215,5.56306,5.71921,4.8743,5.08413,5.50944,5.44395,5.55123,5.44311,4.88809,5.08248,4.69369,4.49696,5.27882,5.13315,4.64353,5.03523,4.74096,5.07319,5.26946,4.68456
7.76113,5.28199,5.44051,5.12454,5.01811,5.54754,5.70326,4.8607,5.06995,5.49408,5.42876,5.53575,5.42793,4.87445,5.06831,4.6806,4.48442,5.26409,5.11883,4.63057,5.02118,4.72773,5.05904,5.25476,4.67149
7.77328,5.26726,5.42533,5.11025,5.00412,5.53207,5.68735,4.84715,5.05581,5.47876,5.41362,5.52031,5.41279,4.86086,5.05417,4.66754,4.47191,5.24941,5.10455,4.61765,5.00718,4.71454,5.04493,5.2401,4.65846
7.78543,5.25257,5.4102,5.096,4.99016,5.51664,5.67149,4.83363,5.04171,5.46348,5.39853,5.50492,5.3977,4.8473,5.04007,4.65452,4.45943,5.23477,5.09031,4.60477,4.99321,4.70139,5.03085,5.22548,4.64546
7.79757,5.23793,5.39511,5.08179,4.97625,5.50126,5.65567,4.82015,5.02765,5.44824,5.38347,5.48956,5.38264,4.83377,5.02601,4.64154,4.44699,5.22016,5.07611,4.59193,4.97928,4.68827,5.01682,5.21091,4.6325
7.80972,5.22332,5.38007,5.06761,4.96237,5.48591,5.6399,4.80671,5.01363,5.43305,5.36846,5.47425,5.36763,4.82029,5.01199,4.62859,4.43459,5.2056,5.06195,4.57912,4.96539,4.6752,5.00282,5.19637,4.61958
7.82186,5.20875,5.36506,5.05348,4.94853,5.47061,5.62417,4.7933,4.99965,5.41789,5.35348,5.45899,5.35266,4.80684,4.99801,4.61568,4.42222,5.19108,5.04783,4.56634,4.95154,4.66215,4.98887,5.18187,4.60669
7.83401,5.19422,5.3501,5.03939,4.93473,5.45536,5.60848,4.77993,4.98571,5.40278,5.33855,5.44376,5.33773,4.79343,4.98406,4.6028,4.40988,5.1766,5.03375,4.55361,4.93773,4.64915,4.97495,5.16742,4.59384
7.84615,5.17974,5.33518,5.02533,4.92097,5.44014,5.59284,4.7666,4.9718,5.38772,5.32366,5.42858,5.32285,4.78006,4.97016,4.58996,4.39758,5.16216,5.01971,4.5409,4.92395,4.63618,4.96107,5.153,4.58103
7.8583,5.16529,5.3203,5.01132,4.90724,5.42497,5.57725,4.75331,4.95793,5.37269,5.30882,5.41344,5.308,4.76673,4.9563,4.57716,4.38531,5.14776,5.0057,4.52824,4.91022,4.62325,4.94723,5.13863,4.56825
7.87045,5.15089,5.30546,4.99734,4.89356,5.40984,5.56169,4.74005,4.94411,5.35771,5.29401,5.39834,5.2932,4.75343,4.94247,4.56439,4.37308,5.1334,4.99174,4.5156,4.89652,4.61035,4.93343,5.12429,4.5555
7.88259,5.13652,5.29067,4.98341,4.87991,5.39475,5.54618,4.72683,4.93032,5.34276,5.27925,5.38329,5.27844,4.74017,4.92868,4.55166,4.36088,5.11908,4.97781,4.50301,4.88286,4.59749,4.91967,5.11,4.5428
7.89474,5.12219,5.27591,4.96951,4.8663,5.37971,5.53071,4.71365,4.91657,5.32786,5.26452,5.36827,5.26371,4.72695,4.91493,4.53896,4.34871,5.1048,4.96393,4.49044,4.86924,4.58466,4.90594,5.09574,4.53012
7.90688,5.10791,5.2612,4.95565,4.85273,5.3647,5.51529,4.7005,4.90286,5.313,5.24984,5.3533,5.24903,4.71376,4.90122,4.5263,4.33658,5.09055,4.95008,4.47792,4.85565,4.57187,4.89226,5.08153,4.51749
7.91903,5.09366,5.24652,4.94183,4.83919,5.34974,5.4999,4.68739,4.88918,5.29819,5.2352,5.33837,5.23439,4.70061,4.88755,4.51367,4.32448,5.07635,4.93627,4.46543,4.84211,4.55912,4.87861,5.06735,4.50488
7.93117,5.07946,5.23189,4.92804,4.8257,5.33482,5.48457,4.67432,4.87555,5.28341,5.2206,5.32348,5.2198,4.6875,4.87391,4.50108,4.31242,5.06219,4.9225,4.45297,4.8286,4.5464,4.865,5.05322,4.49232
7.94332,5.06529,5.2173,4.9143,4.81224,5.31994,5.46927,4.66128,4.86195,5.26867,5.20604,5.30863,5.20524,4.67442,4.86032,4.48852,4.30039,5.04807,4.90877,4.44055,4.81513,4.53372,4.85143,5.03912,4.47979
7.95547,5.05116,5.20275,4.90059,4.79882,5.30511,5.45402,4.64828,4.84839,5.25398,5.19152,5.29383,5.19072,4.66138,4.84676,4.476,4.28839,5.03399,4.89508,4.42816,4.8017,4.52107,4.8379,5.02506,4.46729
7.96761,5.03708,5.18824,4.88693,4.78543,5.29031,5.4388,4.63532,4.83487,5.23933,5.17704,5.27906,5.17624,4.64838,4.83324,4.46352,4.27643,5.01995,4.88142,4.41581,4.7883,4.50846,4.8244,5.01105,4.45483
7.97976,5.02303,5.17377,4.8733,4.77209,5.27556,5.42364,4.62239,4.82138,5.22471,5.1626,5.26434,5.16181,4.63541,4.81976,4.45106,4.2645,5.00594,4.8678,4.40349,4.77495,4.49588,4.81094,4.99707,4.4424
7.9919,5.00902,5.15934,4.8597,4.75878,5.26084,5.40851,4.6095,4.80793,5.21014,5.1482,5.24966,5.14741,4.62248,4.80631,4.43865,4.2526,4.99198,4.85422,4.3912,4.76163,4.48334,4.79752,4.98313,4.43001
8,4.9997,5.14974,4.85066,4.74992,5.25106,5.39845,4.60092,4.79899,5.20045,5.13862,5.23989,5.13783,4.61388,4.79737,4.43039,4.24469,4.98269,4.84519,4.38303,4.75277,4.475,4.7886,4.97385,4.42176
8.00405,4.99505,5.14495,4.84615,4.7455,5.24617,5.39342,4.59664,4.79453,5.19561,5.13384,5.23502,5.13305,4.60958,4.7929,4.42627,4.24074,4.97805,4.84068,4.37895,4.74834,4.47083,4.78414,4.96923,4.41765
8.01619,4.98112,5.1306,4.83263,4.73227,5.23154,5.37838,4.58382,4.78115,5.18112,5.11952,5.22042,5.11874,4.59673,4.77953,4.41392,4.22891,4.96417,4.82718,4.36674,4.7351,4.45836,4.77079,4.95536,4.40532
8.02834,4.96722,5.11629,4.81916,4.71907,5.21695,5.36338,4.57104,4.76782,5.16667,5.10525,5.20586,5.10446,4.5839,4.7662,4.4016,4.21711,4.95032,4.81371,4.35456,4.72189,4.44592,4.75748,4.94154,4.39304
8.04049,4.95337,5.10202,4.80571,4.70591,5.2024,5.34842,4.55829,4.75452,5.15226,5.09101,5.19134,5.09022,4.57112,4.7529,4.38933,4.20535,4.93651,4.80028,4.34241,4.70871,4.43352,4.74421,4.92775,4.38078
8.05263,4.93955,5.08779,4.79231,4.69278,5.18789,5.33351,4.54558,4.74126,5.13789,5.07681,5.17686,5.07603,4.55836,4.73964,4.37708,4.19362,4.92274,4.78689,4.3303,4.69558,4.42115,4.73098,4.91401,4.36856
8.06478,4.92578,5.0736,4.77895,4.67969,5.17342,5.31863,4.5329,4.72804,5.12356,5.06265,5.16242,5.06187,4.54565,4.72642,4.36487,4.18192,4.909,4.77354,4.31822,4.68248,4.40882,4.71778,4.9003,4.35637
8.07692,4.91204,5.05945,4.76562,4.66664,5.15899,5.3038,4.52026,4.71485,5.10927,5.04853,5.14802,5.04775,4.53297,4.71324,4.35269,4.17025,4.89531,4.76022,4.30617,4.66942,4.39652,4.70462,4.88663,4.34422
8.08907,4.89834,5.04534,4.75232,4.65363,5.1446,5.289,4.50765,4.7017,5.09502,5.03445,5.13366,5.03367,4.52032,4.70009,4.34055,4.15862,4.88165,4.74694,4.29416,4.65639,4.38426,4.6915,4.873,4.3321
8.10121,4.88468,5.03127,4.73907,4.64065,5.13025,5.27425,4.49508,4.68859,5.08081,5.0204,5.11934,5.01963,4.50771,4.68698,4.32844,4.14702,4.86804,4.7337,4.28218,4.6434,4.37203,4.67841,4.8594,4.32002
8.11336,4.87105,5.01723,4.72585,4.6277,5.11594,5.25954,4.48254,4.67551,5.06664,5.0064,5.10507,5.00563,4.49514,4.6739,4.31637,4.13545,4.85446,4.7205,4.27023,4.63045,4.35983,4.66536,4.84585,4.30797
8.12551,4.85747,5.00324,4.71267,4.6148,5.10167,5.24487,4.47004,4.66247,5.05251,4.99244,5.09083,4.99167,4.4826,4.66087,4.30433,4.12392,4.84091,4.70733,4.25832,4.61753,4.34767,4.65234,4.83233,4.29595
8.13765,4.84392,4.98928,4.69953,4.60193,5.08744,5.23024,4.45757,4.64946,5.03841,4.97851,5.07663,4.97775,4.47009,4.64786,4.29232,4.11241,4.82741,4.6942,4.24644,4.60465,4.33554,4.63936,4.81885,4.28396
8.1498,4.83041,4.97537,4.68642,4.58909,5.07325,5.21565,4.44514,4.6365,5.02436,4.96463,5.06247,4.96387,4.45762,4.6349,4.28035,4.10094,4.81394,4.6811,4.2346,4.59181,4.32345,4.62642,4.80541,4.27201
8.16194,4.81694,4.96149,4.67335,4.57629,5.0591,5.20111,4.43274,4.62356,5.01035,4.95078,5.04835,4.95002,4.44519,4.62197,4.26841,4.0895,4.80051,4.66804,4.22278,4.579,4.31138,4.61352,4.792,4.2601
8.17409,4.8035,4.94765,4.66031,4.56353,5.04499,5.1866,4.42037,4.61067,4.99637,4.93697,5.03427,4.93621,4.43279,4.60907,4.2565,4.07809,4.78712,4.65502,4.211,4.56622,4.29936,4.60065,4.77863,4.24821
8.18623,4.7901,4.93385,4.64732,4.5508,5.03092,5.17213,4.40805,4.59781,4.98244,4.9232,5.02023,4.92245,4.42042,4.59622,4.24462,4.06671,4.77377,4.64204,4.19926,4.55348,4.28736,4.58781,4.7653,4.23636
8.19838,4.77674,4.92009,4.63435,4.53811,5.01689,5.15771,4.39575,4.58498,4.96854,4.90947,5.00622,4.90872,4.40809,4.58339,4.23278,4.05537,4.76045,4.62909,4.18754,4.54078,4.2754,4.57501,4.75201,4.22454
8.21053,4.76342,4.90637,4.62143,4.52545,5.0029,5.14332,4.38349,4.5722,4.95468,4.89578,4.99226,4.89503,4.39579,4.57061,4.22098,4.04406,4.74717,4.61617,4.17586,4.52811,4.26348,4.56225,4.73875,4.21276
8.22267,4.75013,4.89268,4.60854,4.51283,4.98894,5.12898,4.37126,4.55944,4.94086,4.88212,4.97834,4.88137,4.38353,4.55786,4.2092,4.03278,4.73393,4.6033,4.16421,4.51548,4.25158,4.54952,4.72553,4.20101
8.23482,4.73689,4.87904,4.59568,4.50024,4.97503,5.11467,4.35907,4.54673,4.92708,4.86851,4.96445,4.86776,4.3713,4.54514,4.19746,4.02153,4.72072,4.59045,4.15259,4.50289,4.23972,4.53683,4.71235,4.18929
8.24696,4.72367,4.86543,4.58287,4.48769,4.96115,5.10041,4.34691,4.53404,4.91334,4.85493,4.9506,4.85418,4.35911,4.53246,4.18575,4.01031,4.70755,4.57765,4.14101,4.49032,4.2279,4.52418,4.69921,4.1776
8.25911,4.7105,4.85186,4.57008,4.47517,4.94731,5.08618,4.33479,4.5214,4.89964,4.84138,4.9368,4.84064,4.34695,4.51982,4.17407,3.99912,4.69442,4.56488,4.12946,4.4778,4.2161,4.51156,4.6861,4.16595
8.27126,4.69736,4.83833,4.55734,4.46269,4.93351,5.07199,4.3227,4.50879,4.88597,4.82788,4.92303,4.82714,4.33482,4.50721,4.16243,3.98796,4.68132,4.55214,4.11794,4.46531,4.20434,4.49897,4.67302,4.15433
8.2834,4.68426,4.82483,4.54462,4.45024,4.91975,5.05785,4.31064,4.49621,4.87234,4.81441,4.90929,4.81367,4.32273,4.49464,4.15082,3.97684,4.66827,4.53944,4.10645,4.45285,4.19261,4.48642,4.65999,4.14274
8.29555,4.67119,4.81137,4.53195,4.43783,4.90603,5.04374,4.29862,4.48367,4.85875,4.80099,4.8956,4.80025,4.31067,4.4821,4.13924,3.96574,4.65524,4.52678,4.09499,4.44043,4.18092,4.4739,4.64699,4.13118
8.30769,4.65816,4.79795,4.51931,4.42545,4.89235,5.02967,4.28663,4.47116,4.8452,4.7876,4.88195,4.78686,4.29864,4.4696,4.12769,3.95468,4.64226,4.51415,4.08357,4.42804,4.16925,4.46142,4.63403,4.11966
8.31984,4.64517,4.78457,4.5067,4.41311,4.8787,5.01564,4.27467,4.45869,4.83168,4.77424,4.86833,4.77351,4.28665,4.45713,4.11618,3.94365,4.62931,4.50156,4.07218,4.41569,4.15762,4.44898,4.6211,4.10816
8.33198,4.63221,4.77123,4.49413,4.4008,4.86509,5.00165,4.26275,4.44626,4.81821,4.76092,4.85475,4.76019,4.27469,4.44469,4.10469,3.93265,4.61639,4.489,4.06082,4.40337,4.14602,4.43657,4.60821,4.0967
8.34413,4.61929,4.75792,4.4816,4.38852,4.85152,4.9877,4.25086,4.43386,4.80477,4.74765,4.84121,4.74692,4.26277,4.4323,4.09324,3.92168,4.60351,4.47648,4.04949,4.39109,4.13446,4.42419,4.59535,4.08527
8.35628,4.60641,4.74465,4.4691,4.37628,4.83799,4.97379,4.239,4.42149,4.79137,4.7344,4.82771,4.73368,4.25088,4.41993,4.08182,3.91074,4.59067,4.46399,4.0382,4.37884,4.12292,4.41185,4.58253,4.07388
8.36842,4.59356,4.73141,4.45663,4.36407,4.8245,4.95992,4.22718,4.40916,4.778,4.7212,4.81424,4.72047,4.23902,4.4076,4.07044,3.89983,4.57787,4.45154,4.02693,4.36662,4.11142,4.39954,4.56975,4.06251
8.38057,4.58075,4.71822,4.4442,4.3519,4.81104,4.94608,4.21539,4.39686,4.76468,4.70803,4.80081,4.70731,4.22719,4.39531,4.05908,3.88895,4.5651,4.43912,4.0157,4.35444,4.09995,4.38727,4.557,4.05118
8.39271,4.56797,4.70506,4.4318,4.33976,4.79762,4.93229,4.20363,4.38459,4.75139,4.6949,4.78742,4.69418,4.2154,4.38304,4.04776,3.8781,4.55236,4.42674,4.00449,4.34229,4.08852,4.37503,4.54429,4.03988
8.40486,4.55523,4.69193,4.41944,4.32766,4.78424,4.91853,4.1919,4.37236,4.73813,4.6818,4.77407,4.68108,4.20364,4.37082,4.03647,3.86728,4.53966,4.41439,3.99332,4.33018,4.07711,4.36282,4.53161,4.02861
8.417,4.54252,4.67884,4.40712,4.31559,4.7709,4.90481,4.18021,4.36017,4.72492,4.66874,4.76075,4.66803,4.19192,4.35862,4.02521,3.85649,4.527,4.40207,3.98218,4.3181,4.06574,4.35065,4.51897,4.01737
8.42915,4.52985,4.66579,4.39482,4.30355,4.75759,4.89113,4.16855,4.34801,4.71174,4.65572,4.74747,4.655,4.18022,4.34647,4.01398,3.84574,4.51437,4.38979,3.97107,4.30606,4.0544,4.33852,4.50636,4.00616
8.4413,4.51722,4.65278,4.38257,4.29155,4.74432,4.87749,4.15693,4.33588,4.6986,4.64273,4.73423,4.64202,4.16856,4.33434,4.00278,3.83501,4.50178,4.37755,3.96,4.29404,4.04309,4.32641,4.49379,3.99499
8.45344,4.50462,4.6398,4.37034,4.27958,4.73108,4.86388,4.14533,4.32378,4.68549,4.62978,4.72103,4.62907,4.15693,4.32225,3.99161,3.82431,4.48922,4.36534,3.94895,4.28206,4.03181,4.31435,4.48126,3.98384
8.46559,4.49205,4.62686,4.35815,4.26764,4.71789,4.85031,4.13377,4.31172,4.67242,4.61687,4.70786,4.61616,4.14534,4.31019,3.98048,3.81364,4.47669,4.35316,3.93793,4.27012,4.02056,4.30231,4.46876,3.97273
8.47773,4.47952,4.61395,4.34599,4.25573,4.70473,4.83678,4.12224,4.2997,4.65939,4.60399,4.69473,4.60328,4.13377,4.29817,3.96938,3.803,4.46421,4.34102,3.92695,4.25821,4.00934,4.29031,4.45629,3.96165
8.48988,4.46703,4.60108,4.33387,4.24386,4.69161,4.82329,4.11074,4.2877,4.64639,4.59115,4.68163,4.59044,4.12224,4.28618,3.9583,3.79239,4.45175,4.32891,3.91599,4.24633,3.99816,4.27834,4.44386,3.9506
8.50202,4.45457,4.58825,4.32178,4.23203,4.67852,4.80984,4.09927,4.27574,4.63343,4.57834,4.66857,4.57764,4.11074,4.27422,3.94726,3.78181,4.43933,4.31683,3.90507,4.23448,3.98701,4.26641,4.43146,3.93958
8.51417,4.44214,4.57545,4.30973,4.22022,4.66547,4.79642,4.08784,4.26382,4.62051,4.56557,4.65555,4.56487,4.09927,4.2623,3.93625,3.77126,4.42695,4.30479,3.89418,4.22267,3.97588,4.2545,4.4191,3.92859
8.52632,4.42975,4.56269,4.29771,4.20845,4.65246,4.78304,4.07644,4.25192,4.60762,4.55284,4.64256,4.55214,4.08784,4.25041,3.92527,3.76074,4.4146,4.29278,3.88331,4.21089,3.96479,4.24264,4.40677,3.91763
8.53846,4.4174,4.54996,4.28572,4.19671,4.63948,4.7697,4.06507,4.24006,4.59477,4.54014,4.62961,4.53944,4.07643,4.23855,3.91432,3.75025,4.40228,4.2808,3.87248,4.19914,3.95373,4.2308,4.39448,3.9067
8.55061,4.40508,4.53727,4.27377,4.18501,4.62654,4.7564,4.05373,4.22824,4.58195,4.52748,4.6167,4.52678,4.06506,4.22673,3.9034,3.73979,4.39,4.26886,3.86168,4.18743,3.9427,4.219,4.38222,3.8958
8.56275,4.39279,4.52462,4.26184,4.17333,4.61363,4.74313,4.04242,4.21644,4.56917,4.51485,4.60382,4.51415,4.05372,4.21494,3.89251,3.72936,4.37776,4.25695,3.8509,4.17575,3.9317,4.20723,4.37,3.88493
8.5749,4.38054,4.512,4.24996,4.16169,4.60076,4.7299,4.03114,4.20468,4.55642,4.50225,4.59098,4.50156,4.04241,4.20318,3.88165,3.71895,4.36555,4.24508,3.84016,4.1641,3.92074,4.19549,4.3578,3.87409
8.58704,4.36832,4.49941,4.2381,4.15008,4.58793,4.71671,4.0199,4.19295,4.54372,4.4897,4.57818,4.489,4.03114,4.19145,3.87082,3.70858,4.35337,4.23324,3.82945,4.15248,3.9098,4.18379,4.34565,3.86329
8.59919,4.35613,4.48686,4.22628,4.13851,4.57513,4.70355,4.00869,4.18126,4.53104,4.47717,4.56541,4.47648,4.01989,4.17976,3.86002,3.69823,4.34122,4.22143,3.81877,4.1409,3.89889,4.17212,4.33353,3.85251
8.61134,4.34398,4.47434,4.21449,4.12696,4.56237,4.69043,3.99751,4.1696,4.5184,4.46468,4.55267,4.464,4.00868,4.1681,3.84926,3.68792,4.32911,4.20965,3.80811,4.12935,3.88801,4.16048,4.32144,3.84176
8.62348,4.33186,4.46186,4.20274,4.11545,4.54965,4.67735,3.98636,4.15797,4.5058,4.45223,4.53997,4.45155,3.9975,4.15647,3.83852,3.67763,4.31704,4.19791,3.79749,4.11783,3.87717,4.14887,4.30938,3.83105
